gauge_id,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc
DED10260,97.43,0.0,2.57,0.0,0.0,0.0,0.0,5.39,92.03,0.0,0.0,0.0,0.0,0.0,2.57,97.85,0.0,2.15,0.0,0.0,100.0,0.0,100.0,0.0,86.56,13.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED10290,100.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4,32.19,0.0,0.0,0.0,14.41,0.0,0.0,100.0,0.0,0.0,0.0,14.41,32.19,53.4,100.0,0.0,85.59,0.0,0.0,0.0,14.41,0.0,0.0,0.0,0.0,0.0
DED10300,30.2,32.82,35.15,0.0,0.0,7.86,18.35,18.58,9.17,0.0,0.0,6.6,2.46,16.99,18.16,23.54,46.23,9.86,18.54,82.52,9.51,6.15,51.94,46.23,59.34,4.58,0.0,8.67,20.72,4.87,0.0,0.0,0.0,1.83
DED10320,94.81,0.11,5.08,0.0,0.0,0.11,0.0,14.96,72.21,7.64,0.0,0.0,0.0,0.0,5.08,89.03,0.11,5.92,4.94,14.53,78.38,7.09,99.89,0.11,87.2,5.63,0.0,0.0,7.16,0.0,0.0,0.0,0.0,0.0
DED10340,69.61,19.4,10.9,0.0,0.03,0.78,18.47,7.4,59.3,2.91,0.0,0.12,0.0,5.53,5.37,65.95,6.46,1.72,25.79,30.91,66.43,2.57,93.46,6.46,93.84,3.87,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.09
DED10400,100.0,0.0,0.0,0.0,0.0,0.0,0.0,57.64,38.69,2.09,0.0,0.0,1.58,0.0,0.0,100.0,0.0,0.0,0.0,1.58,41.63,56.78,100.0,0.0,98.42,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0
DED10480,68.25,30.89,0.86,0.0,0.0,8.41,22.48,13.99,52.28,0.0,0.0,0.0,1.98,0.57,0.29,67.21,31.23,0.0,1.56,32.79,54.38,12.84,68.77,31.23,98.96,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED10530,79.17,13.18,7.65,0.0,0.0,0.18,13.01,32.1,46.34,0.0,0.0,0.0,0.73,0.0,7.65,64.01,12.47,15.14,8.37,22.71,45.73,31.56,87.53,12.47,72.52,25.68,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0
DED10620,57.93,41.49,0.58,0.0,0.0,4.5,22.63,13.54,34.45,0.0,0.0,14.36,9.93,0.53,0.05,57.93,42.07,0.0,0.0,42.07,44.77,13.16,57.93,42.07,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED10640,52.49,47.51,0.0,0.0,0.0,47.51,0.0,48.69,3.8,0.0,0.0,0.0,0.0,0.0,0.0,52.49,47.51,0.0,0.0,47.51,27.32,25.17,52.49,47.51,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED10690,50.1,48.33,1.56,0.0,0.0,41.16,7.17,37.54,5.75,0.0,0.0,0.0,6.81,1.56,0.0,49.79,50.21,0.0,0.0,50.21,32.65,17.14,49.79,50.21,99.69,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
DED10700,69.9,19.04,10.98,0.0,0.12,0.77,14.21,18.76,47.69,3.39,0.0,3.94,0.05,5.06,5.92,66.1,9.94,1.55,22.32,31.33,55.4,13.19,89.98,9.94,92.73,3.97,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.08
DED10830,65.34,21.14,13.51,0.0,0.0,0.0,20.79,6.47,58.87,0.0,0.0,0.36,0.0,10.88,2.64,61.84,11.23,0.0,26.93,37.32,61.84,0.85,88.77,11.23,97.16,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0
DED10860,69.91,5.17,24.92,0.0,0.0,0.0,5.17,51.54,18.36,0.0,0.0,0.0,0.0,0.0,24.92,68.59,0.0,1.31,30.09,30.09,18.74,51.17,100.0,0.0,73.57,19.95,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0
DED10890,70.02,29.98,0.0,0.0,0.0,20.28,9.7,70.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.02,29.98,0.0,0.0,29.98,14.51,55.51,70.02,29.98,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED10920,67.25,18.88,13.87,0.0,0.0,0.0,18.4,6.64,60.61,0.0,0.0,0.47,0.0,10.86,3.01,63.46,11.33,0.0,25.21,35.66,63.46,0.88,88.67,11.33,97.09,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0
DED10970,65.7,32.32,1.98,0.0,0.0,20.56,11.18,62.27,2.53,0.0,0.0,0.58,0.89,1.98,0.0,65.04,34.84,0.12,0.0,35.58,16.98,47.44,65.16,34.84,96.92,2.53,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0
DED11050,44.54,52.22,3.24,0.0,0.06,5.28,17.25,19.82,15.74,0.0,0.0,29.63,8.98,2.72,0.51,43.6,56.38,0.0,0.02,56.4,24.48,19.12,43.62,56.38,99.55,0.42,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
DED11120,73.52,26.48,0.0,0.0,0.0,0.0,14.09,22.49,48.43,0.0,0.0,12.39,2.6,0.0,0.0,70.07,24.77,0.0,5.16,29.93,51.03,19.03,75.23,24.77,96.55,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11150,75.5,11.88,12.62,0.0,0.0,0.0,11.88,17.5,57.54,0.46,0.0,0.0,0.0,0.0,12.62,76.4,0.0,0.73,22.86,22.87,59.57,17.56,100.0,0.0,95.89,2.33,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0
DED11190,93.25,1.0,5.75,0.0,0.0,0.0,1.0,26.82,66.1,0.33,0.0,0.0,0.0,0.58,5.17,93.25,0.58,0.0,6.17,6.75,66.87,26.38,99.42,0.58,94.83,1.53,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0
DED11280,17.33,81.45,1.22,0.0,0.0,30.63,3.89,7.59,0.32,0.0,0.0,46.93,9.42,1.22,0.0,3.08,90.83,0.0,6.09,90.83,0.0,9.17,9.17,90.83,91.77,7.84,0.0,0.0,0.32,0.07,0.0,0.0,0.0,0.0
DED11370,20.21,79.79,0.0,0.0,0.0,8.3,71.5,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31,92.69,0.0,0.0,92.69,0.0,7.31,7.31,92.69,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11420,39.11,47.8,13.09,0.0,0.0,8.46,35.22,35.56,2.16,0.0,0.0,4.12,1.39,12.58,0.51,37.08,57.57,4.29,1.06,62.9,1.9,35.2,42.43,57.57,93.51,6.22,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0
DED11450,87.3,2.66,10.04,0.0,0.0,0.26,2.41,35.07,52.23,0.0,0.0,0.0,0.0,0.0,10.04,71.26,0.58,16.03,12.12,15.4,51.16,33.44,99.42,0.58,72.4,24.98,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0
DED11460,98.11,0.0,1.89,0.0,0.0,0.0,0.0,19.76,78.35,0.0,0.0,0.0,0.0,1.89,0.0,97.54,1.89,0.58,0.0,1.89,80.86,17.25,98.11,1.89,98.86,0.58,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
DED11480,86.96,8.1,4.94,0.0,0.0,0.05,6.12,86.58,0.0,0.0,0.0,1.93,0.38,4.94,0.0,86.24,13.76,0.0,0.0,13.76,0.0,86.24,86.24,13.76,98.27,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DED11490,72.26,22.1,5.64,0.0,0.0,0.38,19.15,66.46,1.72,0.0,0.0,2.57,4.08,5.64,0.0,68.18,31.82,0.0,0.0,31.82,1.72,66.46,68.18,31.82,95.92,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11510,35.26,59.87,4.88,0.0,0.0,0.27,47.01,24.05,0.0,0.0,0.0,12.58,11.21,4.03,0.85,21.94,75.95,0.0,2.11,77.86,0.0,22.14,24.05,75.95,88.79,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11540,29.33,66.75,3.92,0.0,0.0,2.54,63.93,16.54,10.9,0.0,0.0,0.28,1.9,2.71,1.21,28.01,10.92,1.24,59.83,76.22,12.42,11.36,89.08,10.92,78.24,16.37,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0
DED11610,22.73,71.69,5.58,0.0,0.0,31.79,38.25,12.69,3.24,0.0,0.0,1.66,6.8,5.15,0.43,15.14,84.86,0.0,0.0,84.86,9.15,5.99,15.14,84.86,96.49,0.0,0.0,0.0,1.06,2.46,0.0,0.0,0.0,0.0
DED11620,86.09,13.91,0.0,0.0,0.0,0.0,6.49,69.0,0.0,0.0,0.0,7.43,17.09,0.0,0.0,69.0,13.91,0.0,17.09,31.0,0.0,69.0,86.09,13.91,82.91,17.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11640,0.0,95.19,4.81,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.19,0.0,4.81,0.0,0.0,8.65,0.0,91.35,100.0,0.0,0.0,91.35,8.65,96.01,0.0,0.0,0.0,3.65,0.33,0.0,0.0,0.0,0.0
DED11660,72.21,27.79,0.0,0.0,0.0,24.81,2.98,71.36,0.84,0.0,0.0,0.0,0.0,0.0,0.0,72.21,27.79,0.0,0.0,27.79,0.0,72.21,72.21,27.79,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11690,92.52,0.0,7.48,0.0,0.0,0.0,0.0,0.41,92.11,0.0,0.0,0.0,0.0,0.0,7.48,93.54,0.0,6.46,0.0,0.0,100.0,0.0,100.0,0.0,81.71,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11720,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,96.43,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,98.56,1.44,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11790,29.17,68.82,2.01,0.0,0.0,9.35,59.47,12.14,14.02,0.0,0.0,0.0,3.01,2.01,0.0,12.49,71.92,9.49,6.11,75.49,13.87,10.64,28.08,71.92,87.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11810,33.94,65.93,0.12,0.0,0.0,32.21,33.72,19.35,0.0,0.0,0.0,0.0,14.59,0.12,0.0,17.4,80.65,0.0,1.96,80.65,0.0,19.35,19.35,80.65,85.41,14.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11820,19.01,80.99,0.0,0.0,0.0,32.81,48.18,4.71,14.3,0.0,0.0,0.0,0.0,0.0,0.0,19.01,80.99,0.0,0.0,80.99,14.3,4.71,19.01,80.99,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11840,61.7,37.85,0.45,0.0,1.0,0.6,36.25,40.7,19.13,0.0,0.0,0.0,1.86,0.05,0.4,28.29,39.77,31.94,0.0,44.87,17.17,37.96,60.23,39.77,63.06,36.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11960,29.56,69.33,1.11,0.0,0.0,15.95,53.38,12.18,17.38,0.0,0.0,0.0,0.0,1.11,0.0,29.56,70.44,0.0,0.0,70.44,17.38,12.18,29.56,70.44,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11980,64.63,35.37,0.0,0.0,0.0,4.41,28.6,16.68,41.3,0.0,0.0,2.37,6.65,0.0,0.0,64.63,35.37,0.0,0.0,35.37,48.93,15.7,64.63,35.37,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED11990,77.39,22.61,0.0,0.0,0.0,1.69,2.59,55.28,9.14,0.0,0.0,18.33,12.98,0.0,0.0,77.39,22.61,0.0,0.0,22.61,22.32,55.07,77.39,22.61,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED12030,63.49,34.75,1.75,0.0,0.0,6.53,28.22,22.95,31.12,0.0,0.0,0.0,9.42,1.75,0.0,63.49,36.51,0.0,0.0,36.51,40.54,22.95,63.49,36.51,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED12100,38.36,59.01,2.63,0.0,0.0,31.58,27.43,37.09,1.27,0.0,0.0,0.0,0.0,2.63,0.0,38.36,61.64,0.0,0.0,61.64,6.24,32.12,38.36,61.64,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED12110,56.09,43.91,0.0,0.0,0.0,8.19,35.72,56.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.09,43.91,0.0,0.0,43.91,6.53,49.56,56.09,43.91,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED12180,97.65,0.0,2.35,0.0,0.0,0.0,0.0,13.02,84.63,0.0,0.0,0.0,0.0,2.35,0.0,97.65,2.35,0.0,0.0,2.35,89.6,8.05,97.65,2.35,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED12320,23.03,76.97,0.0,0.0,0.0,20.27,56.7,10.65,4.31,0.0,0.0,0.0,8.08,0.0,0.0,20.97,79.03,0.0,0.0,79.03,11.27,9.7,20.97,79.03,98.89,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0
DED12340,77.28,22.72,0.0,0.0,0.0,21.89,0.83,77.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.28,22.72,0.0,0.0,22.72,40.8,36.48,77.28,22.72,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED12370,13.7,76.79,9.51,0.0,0.0,16.79,58.39,5.6,6.18,0.0,0.0,1.61,1.92,9.09,0.42,5.56,85.87,4.97,3.59,88.94,6.12,4.94,14.13,85.87,92.5,7.43,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
DED12430,10.5,82.53,6.32,0.0,0.0,0.0,82.53,2.13,2.54,5.83,0.0,0.0,0.0,5.97,0.35,8.38,6.68,0.0,84.28,90.96,8.37,0.02,92.67,6.68,96.53,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.65
DED12470,44.8,33.76,21.44,0.0,0.0,0.31,30.09,17.39,19.9,0.0,0.0,3.36,7.52,5.27,16.17,36.94,48.88,0.16,14.01,63.58,25.59,10.83,51.12,48.88,59.11,4.09,0.0,0.0,36.79,0.0,0.0,0.0,0.0,0.0
DED12500,70.99,25.82,3.19,0.0,0.0,14.36,6.56,52.96,10.11,0.0,0.0,4.9,7.92,3.19,0.0,69.83,29.57,0.59,0.0,32.0,23.15,44.85,70.43,29.57,89.33,10.11,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
DED12510,99.49,0.0,0.51,0.0,0.0,0.0,0.0,6.24,87.09,6.17,0.0,0.0,0.0,0.0,0.51,97.76,0.0,2.24,0.0,0.0,98.22,1.78,100.0,0.0,99.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED12520,39.67,57.19,3.14,0.0,0.0,35.76,21.43,38.99,0.61,0.0,0.0,0.0,0.08,3.14,0.0,39.67,60.33,0.0,0.0,60.33,4.01,35.67,39.67,60.33,98.12,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0
DED12530,59.22,36.85,3.93,0.0,0.0,0.6,35.12,56.62,0.0,0.0,0.0,1.13,2.6,3.93,0.0,6.78,91.82,0.0,1.4,93.22,0.0,6.78,8.18,91.82,97.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED12570,29.48,62.41,8.1,0.0,0.0,12.14,48.17,7.63,0.0,0.0,0.0,2.1,21.85,6.35,1.75,23.78,76.22,0.0,0.0,76.22,19.22,4.56,23.78,76.22,96.93,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0
DED12660,72.85,12.74,14.41,0.0,0.0,0.0,12.74,42.06,30.79,0.0,0.0,0.0,0.0,0.0,14.41,52.74,12.74,20.11,14.41,27.15,30.79,42.06,87.26,12.74,76.2,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED12680,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,92.14,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,92.34,7.66,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DED12710,22.71,76.32,0.97,0.0,0.0,22.79,53.53,11.95,10.29,0.0,0.0,0.0,0.47,0.97,0.0,21.24,78.76,0.0,0.0,78.76,10.38,10.86,21.24,78.76,99.5,0.0,0.0,0.0,0.47,0.03,0.0,0.0,0.0,0.0
DEE10000,23.03,0.0,76.97,0.0,0.0,0.0,0.0,3.81,19.22,0.0,0.0,0.0,0.0,74.81,2.16,97.84,0.0,2.16,0.0,100.0,0.0,0.0,100.0,0.0,19.22,74.81,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEE10010,15.75,6.05,78.19,0.0,0.0,0.0,6.05,2.15,13.6,0.0,0.0,0.0,0.0,52.12,26.08,77.62,0.0,22.25,0.13,100.0,0.0,0.0,100.0,0.0,25.09,50.64,22.67,1.6,0.0,0.0,0.0,0.0,0.0,0.0
DEE10020,18.54,5.55,75.91,0.0,0.0,0.19,5.36,4.88,13.66,0.0,0.0,0.0,0.0,54.18,21.73,70.15,0.19,27.09,2.58,100.0,0.0,0.0,99.81,0.19,25.13,45.48,18.11,11.28,0.0,0.0,0.0,0.0,0.0,0.0
DEE10030,22.1,7.17,70.73,0.0,0.0,0.16,6.15,5.77,16.12,0.0,0.0,0.86,0.2,50.89,19.84,68.52,1.23,27.14,3.12,100.0,0.0,0.0,98.77,1.23,27.32,44.76,17.78,10.15,0.0,0.0,0.0,0.0,0.0,0.0
DEE10040,56.28,1.57,42.14,0.0,0.0,0.0,1.57,56.28,0.0,0.0,0.0,0.0,0.0,12.2,29.94,86.22,0.0,13.78,0.0,100.0,0.0,0.0,100.0,0.0,86.22,0.0,1.57,12.2,0.0,0.0,0.0,0.0,0.0,0.0
DEE10050,58.79,37.36,3.85,0.0,0.0,37.36,0.0,8.67,0.0,0.0,0.0,0.0,50.12,2.15,1.7,60.49,37.36,2.15,0.0,55.4,0.0,44.6,62.64,37.36,97.85,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0
DEE10070,63.54,26.37,10.09,0.0,0.0,1.16,25.22,38.91,0.0,0.0,0.0,0.0,24.63,3.51,6.58,94.47,1.16,4.38,0.0,84.53,0.0,15.47,98.84,1.16,28.16,67.46,0.09,4.29,0.0,0.0,0.0,0.0,0.0,0.0
DEE10090,0.0,57.16,42.84,0.0,0.0,57.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.84,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEE10100,0.76,80.6,18.64,0.0,0.0,69.16,0.0,0.76,0.0,0.0,0.0,11.43,0.0,18.64,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,99.24,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEE10120,0.45,99.55,0.0,0.0,0.0,99.55,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,99.55,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
DEE10160,51.45,19.67,28.88,0.0,0.0,11.16,4.26,43.86,0.08,0.0,0.0,4.25,7.51,3.13,25.75,46.64,13.39,37.16,2.81,96.52,0.37,3.11,86.61,13.39,41.04,18.34,21.24,18.72,0.57,0.01,0.08,0.0,0.0,0.0
DEE10170,49.73,19.38,30.89,0.0,0.0,10.79,4.48,42.39,0.08,0.0,0.0,4.11,7.26,4.16,26.73,46.88,12.94,37.46,2.72,96.63,0.36,3.01,87.06,12.94,41.47,17.73,20.9,19.27,0.55,0.01,0.07,0.0,0.0,0.0
DEE10190,69.58,17.46,12.96,0.0,0.0,11.72,1.37,43.07,0.14,0.0,0.0,4.37,26.37,12.04,0.92,65.46,16.09,11.99,6.46,90.89,0.0,9.11,83.91,16.09,73.74,10.15,0.0,11.26,4.12,0.0,0.72,0.0,0.0,0.0
DEE10200,66.13,19.7,14.18,0.0,0.0,14.38,0.97,35.51,0.35,0.0,0.0,4.35,30.27,12.25,1.93,64.33,18.73,12.21,4.73,92.43,0.31,7.25,81.27,18.73,67.23,17.43,0.0,11.71,3.13,0.0,0.5,0.0,0.0,0.0
DEE10210,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,0.74,0.0,0.0,0.0,93.65,0.0,0.0,100.0,0.0,0.0,0.0,86.86,0.0,13.14,100.0,0.0,23.94,76.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEE10230,61.13,0.0,38.87,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,56.65,38.87,0.0,61.13,0.0,38.87,0.0,65.12,28.08,6.8,100.0,0.0,39.36,21.78,0.0,38.87,0.0,0.0,0.0,0.0,0.0,0.0
DEE10240,68.78,0.01,31.21,0.0,0.0,0.01,0.0,33.09,0.0,0.0,0.0,0.0,35.69,28.84,2.37,71.14,0.01,28.84,0.0,69.75,23.08,7.17,99.99,0.01,65.72,5.44,0.0,28.84,0.0,0.0,0.0,0.0,0.0,0.0
DEE10250,74.34,1.61,24.05,0.0,0.0,1.61,0.0,68.59,0.0,0.0,0.0,0.0,5.75,8.8,15.25,89.59,1.61,8.8,0.0,94.25,5.75,0.0,98.39,1.61,91.2,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0
DEE10260,71.36,0.01,28.63,0.0,0.0,0.01,0.0,71.36,0.0,0.0,0.0,0.0,0.0,0.54,28.09,99.45,0.01,0.54,0.0,100.0,0.0,0.0,99.99,0.01,99.46,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0
DEE10270,0.0,7.73,92.27,0.0,0.0,0.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,14.6,77.67,77.46,0.0,22.54,0.0,100.0,0.0,0.0,100.0,0.0,77.46,0.0,7.73,14.81,0.0,0.0,0.0,0.0,0.0,0.0
DEE10280,14.79,30.95,54.26,0.0,0.0,2.71,25.29,0.01,0.0,0.0,0.0,2.94,14.78,8.02,46.24,31.29,23.44,44.12,1.15,100.0,0.0,0.0,76.56,23.44,24.82,0.0,27.66,24.75,22.77,0.0,0.0,0.0,0.0,0.0
DEE10290,0.24,4.03,90.27,0.0,0.0,4.03,0.0,0.24,0.0,0.0,0.0,0.0,0.0,56.82,33.45,1.44,93.1,0.0,0.0,94.54,0.0,0.0,1.44,93.1,5.47,0.0,0.0,0.0,79.61,9.46,0.0,0.0,0.0,5.46
DEE10310,1.95,8.83,88.08,0.0,0.0,0.0,8.83,1.95,0.0,0.0,0.0,0.0,0.0,21.07,67.0,67.68,0.0,31.17,0.0,98.86,0.0,0.0,98.86,0.0,67.68,0.0,8.83,22.34,0.0,0.0,0.0,0.0,0.0,1.14
DEE10340,84.81,7.56,7.62,0.0,0.0,0.5,0.0,84.81,0.0,0.0,0.0,7.07,0.0,4.0,3.62,84.81,15.17,0.01,0.0,100.0,0.0,0.0,84.83,15.17,91.97,0.0,0.0,0.01,7.1,0.91,0.0,0.0,0.0,0.0
DEE10350,18.96,79.79,0.0,0.0,0.0,70.83,0.47,2.58,0.0,0.0,0.0,8.49,16.38,0.0,0.0,18.96,79.79,0.0,0.0,90.74,0.0,8.01,18.96,79.79,98.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
DEE10360,65.98,0.0,34.02,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,63.82,33.86,0.16,66.14,33.86,0.0,0.0,38.29,0.0,61.71,66.14,33.86,66.14,0.0,0.0,0.0,33.86,0.0,0.0,0.0,0.0,0.0
DEE10370,24.67,13.14,57.55,0.0,0.0,0.0,13.14,24.67,0.0,0.0,0.0,0.0,0.0,14.09,43.46,54.14,0.51,40.7,0.0,95.36,0.0,0.0,94.85,0.51,54.14,0.0,13.14,27.56,0.51,0.0,0.0,0.0,0.0,4.64
DEE10380,64.13,0.0,35.87,0.0,0.0,0.0,0.0,64.13,0.0,0.0,0.0,0.0,0.0,12.4,23.46,87.6,0.0,12.4,0.0,100.0,0.0,0.0,100.0,0.0,87.6,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0
DEE10390,0.0,7.21,92.79,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0,0.0,18.9,73.89,73.89,0.0,26.11,0.0,100.0,0.0,0.0,100.0,0.0,73.89,0.0,7.21,18.9,0.0,0.0,0.0,0.0,0.0,0.0
DEE10400,0.0,25.11,74.46,0.0,0.0,0.0,25.11,0.0,0.0,0.0,0.0,0.0,0.0,9.12,65.34,28.1,0.0,71.47,0.0,99.57,0.0,0.0,99.57,0.0,28.1,0.0,25.11,46.36,0.0,0.0,0.0,0.0,0.0,0.43
DEE10410,31.63,10.45,57.92,0.0,0.0,0.0,10.45,31.63,0.0,0.0,0.0,0.0,0.0,21.77,36.15,67.78,0.0,32.22,0.0,100.0,0.0,0.0,100.0,0.0,67.78,0.0,10.45,21.77,0.0,0.0,0.0,0.0,0.0,0.0
DEE10420,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,99.88,0.12,0.0,100.0,0.0,0.12,99.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEE10430,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,99.75,0.0,0.0,100.0,0.0,0.0,0.0,91.02,8.73,0.25,100.0,0.0,8.73,91.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEE10440,97.65,0.0,2.35,0.0,0.0,0.0,0.0,15.74,0.0,0.0,0.0,0.0,81.91,0.19,2.16,99.81,0.0,0.19,0.0,75.6,20.85,3.56,100.0,0.0,41.12,58.69,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
DEE10450,79.92,0.23,19.85,0.0,0.0,0.23,0.0,16.79,0.0,0.0,0.0,0.0,63.13,6.64,13.22,90.04,0.23,9.74,0.0,86.73,11.16,2.11,99.77,0.23,38.85,51.41,3.88,5.86,0.0,0.0,0.0,0.0,0.0,0.0
