gauge_id,provider_id,gauge_name,water_body_name,federal_state,gauge_lat,gauge_lon,gauge_easting,gauge_northing,gauge_elev_metadata,area_metadata,gauge_elev,area,elev_mean,elev_min,elev_5,elev_50,elev_95,elev_max
DED11150,551000,Kreischa,Lockwitzbach,Sachsen,50.943016,13.76607,4585564.0,3099215.0,,43.8,201.72,42.61,391.71,201.72,273.67,376.87,533.1,629.06
DED11190,567221,Krummenhennersdorf 1,Bobritzsch,Sachsen,50.983013,13.378748,4558174.0,3102331.0,,131.0,291.19,150.85,466.09,287.5,350.05,461.45,613.66,729.51
DED11280,578110,Leipzig-Thekla,Parthe,Sachsen,51.38153,12.435572,4490529.0,3144014.0,,314.0,112.19,312.41,146.46,78.65,124.96,141.63,187.46,253.45
DED11370,583342,Lomske,Lomschanke,Sachsen,51.279409,14.436091,4630311.0,3139219.0,,26.7,142.81,25.15,168.8,141.74,147.76,165.96,197.31,214.59
DED11420,552210,Merzdorf,Döllnitz,Sachsen,51.314962,13.252934,4547713.0,3138830.0,,210.0,102.59,207.31,169.54,97.92,114.76,168.24,229.49,318.03
DED11450,551811,Munzig 1,Triebisch,Sachsen,51.092018,13.412054,4559947.0,3114555.0,,115.0,184.05,113.6,317.92,177.37,237.46,305.29,422.23,478.42
DED11460,577220,Mylau,Göltzsch,Sachsen,50.610922,12.272241,4481814.0,3057955.0,,156.0,323.62,153.64,520.2,307.98,386.34,493.66,717.3,808.84
DED11480,552190,Nebitzschen,Döllnitz,Sachsen,51.241244,13.016951,4531615.0,3129928.0,,59.2,154.34,55.25,193.16,149.62,164.0,191.77,222.9,254.45
DED11490,560201,Neichen 1,Mutzschener Wasser,Sachsen,51.292193,12.775362,4514545.0,3134925.0,,46.1,122.82,46.61,184.34,122.82,135.6,187.67,223.51,236.79
DED11510,560301,Nemt 1,Mühlbach,Sachsen,51.348945,12.758554,4513135.0,3141190.0,,56.8,121.22,61.04,161.18,119.56,130.37,155.09,202.38,231.86
DED11540,577501,Neukirchen 1,Pleiße,Sachsen,50.781349,12.370455,4488153.0,3077125.0,,165.0,248.32,164.75,346.74,246.43,285.0,339.83,434.4,504.62
DED11610,553020,Neuwiese,Schwarze Elster,Sachsen,51.476425,14.19704,4612409.0,3160123.0,,652.0,114.08,679.51,184.99,100.5,120.09,169.13,296.71,508.29
DED11620,551950,Niederau,Niederauer Dorfbach,Sachsen,51.181936,13.551763,4569238.0,3125015.0,,12.0,126.27,12.35,186.59,125.92,139.4,191.78,212.54,223.41
DED11640,564201,Niedermülsen 1,Mülsenbach,Sachsen,50.777005,12.530023,4499416.0,3077019.0,,49.4,264.46,49.93,372.24,262.08,297.49,371.69,455.55,511.47
DED11660,662096,Niederoderwitz,Landwasser,Sachsen,50.953582,14.728942,4653032.0,3104316.0,,28.8,294.9,28.72,371.23,293.02,310.31,369.77,453.77,590.47
DED11690,564500,Niederzwönitz,Zwönitz,Sachsen,50.648194,12.828931,4521033.0,3063471.0,,31.4,490.13,30.89,606.94,488.76,516.76,596.94,718.01,770.18
DED11720,567301,Oberschöna 1,Große Striegis,Sachsen,50.902172,13.248065,4549404.0,3092930.0,,52.8,355.97,53.51,474.62,353.99,394.48,476.42,547.71,597.47
DED11790,552101,Ostrau 1,Jahna,Sachsen,51.201156,13.161435,4541886.0,3125898.0,,63.4,141.97,63.23,207.38,139.51,159.74,205.55,262.57,293.14
DED11810,552143,Paltzschen 3,Keppritzbach,Sachsen,51.216515,13.319811,4552866.0,3128096.0,,20.4,139.75,20.75,180.84,136.68,149.66,179.12,217.85,242.92
DED11820,554260,Pietzschwitz,Langes Wasser,Sachsen,51.199661,14.297243,4621163.0,3129781.0,,42.2,175.0,41.73,255.54,171.58,196.45,238.79,376.49,508.29
DED11840,552012,Piskowitz 2,Ketzerbach,Sachsen,51.195476,13.372303,4556637.0,3125926.0,,151.0,109.4,156.97,215.28,108.82,151.57,214.43,278.08,319.17
DED11960,554210,Prischwitz,Hoyerswerdaer Schwarzwasser,Sachsen,51.20614,14.305618,4621705.0,3130536.0,,104.0,173.78,103.28,264.47,168.88,198.79,251.89,370.47,508.29
DED11980,554510,Radeberg,Große Röder,Sachsen,51.114647,13.91979,4595333.0,3118853.0,,113.0,235.69,115.08,286.02,229.05,251.12,282.17,335.32,435.68
DED11990,554570,Radeburg 3,Promnitz,Sachsen,51.215923,13.720243,4580811.0,3129378.0,,73.3,145.72,78.88,186.32,144.6,159.62,185.8,215.5,248.51
DED12030,554411,Reichenau 1,Pulsnitz,Sachsen,51.254001,13.95102,4596682.0,3134454.0,,88.1,198.11,87.54,277.91,185.89,213.41,273.68,350.8,449.64
DED12100,663000,Rennersdorf 3,Pließnitz,Sachsen,51.025254,14.796354,4657237.0,3112583.0,,78.2,252.06,78.71,333.3,250.9,283.23,327.75,402.22,580.45
DED12110,663131,Rennersdorf 6,Berthelsdorfer Wasser,Sachsen,51.022706,14.779483,4656075.0,3112222.0,,13.5,268.38,13.4,346.33,265.42,292.88,341.21,413.1,457.7
DED12180,577211,Rodewisch 1,Göltzsch,Sachsen,50.535152,12.403412,4491368.0,3049827.0,,73.7,419.78,71.77,605.33,418.23,469.12,602.59,733.48,808.84
DED12320,554120,Schönau,Klosterwasser,Sachsen,51.327447,14.231048,4615725.0,3143708.0,,104.0,133.86,93.93,202.64,133.54,141.36,197.01,283.92,405.37
DED12340,583235,Schöps,Schwarzer Schöps,Sachsen,51.154996,14.749741,4653042.0,3126778.0,,42.2,198.54,43.48,268.52,197.36,215.93,265.25,326.98,453.9
DED12370,552110,Seerhausen 1,Jahna,Sachsen,51.266583,13.254339,4548050.0,3133456.0,,153.0,110.9,157.16,176.55,90.02,121.98,175.59,245.05,293.14
DED12430,564290,St. Egidien,Lungwitzbach,Sachsen,50.794585,12.606154,4504713.0,3079162.0,,122.0,261.3,124.82,361.68,260.21,295.82,358.67,444.22,491.34
DED12470,577901,Streitwald 1,Wyhra,Sachsen,51.045811,12.56995,4501187.0,3107005.0,,179.0,165.95,179.09,244.76,164.6,201.12,246.65,283.91,328.01
DED12500,583290,Särichen,Weißer Schöps,Sachsen,51.271305,14.884976,4661619.0,3140316.0,,134.0,172.13,132.87,242.98,170.7,180.95,240.58,321.75,423.6
DED12510,567400,Tannenberg,Zschopau,Sachsen,50.610455,12.960373,4530490.0,3059643.0,,91.1,489.9,91.16,668.64,486.64,559.98,654.07,842.71,1192.73
DED12520,663090,Tauchritz,Pließnitz,Sachsen,51.064221,14.944115,4667286.0,3117599.0,,166.0,200.18,164.52,306.56,200.18,235.32,305.66,380.87,580.45
DED12530,561000,Thallwitz,Lossa,Sachsen,51.437138,12.671557,4506721.0,3150772.0,,140.0,103.15,139.72,148.22,101.64,114.14,147.92,181.09,258.66
DED12570,553013,Trado 3,Schwarze Elster,Sachsen,51.348171,14.201007,4613503.0,3145890.0,,166.0,133.79,165.75,196.02,133.05,142.52,184.67,288.63,450.2
DED12660,551601,Wilsdruff 1,Wilde Sau,Sachsen,51.055036,13.535064,4568752.0,3110854.0,,26.9,266.48,26.79,301.59,246.8,271.36,297.04,352.18,445.79
DED12680,567000,Wolfsgrund,Chemnitzbach,Sachsen,50.776913,13.423531,4562381.0,3079571.0,,37.8,475.11,35.78,624.68,471.21,529.4,628.41,704.67,749.68
DED12710,554220,Zescha,Hoyerswerdaer Schwarzwasser,Sachsen,51.294236,14.323695,4622388.0,3140397.0,,181.0,142.51,174.45,230.43,141.51,154.49,221.08,347.42,508.29
DEE10000,440003,Ummendorf,Aller,Sachsen-Anhalt,52.154576,11.188884,4402364.0,3227863.0,124.9,52.3,127.46,52.34,162.87,119.13,127.12,158.38,213.55,235.04
DEE10010,440004,Alleringersleben,Aller,Sachsen-Anhalt,52.212572,11.134176,4398520.0,3234256.0,113.24,142.0,116.46,143.16,151.27,107.01,120.9,147.47,202.05,235.04
DEE10020,440008,Walbeck,Aller,Sachsen-Anhalt,52.27807,11.068552,4393928.0,3241475.0,94.34,201.0,97.23,199.95,150.54,95.05,117.2,147.73,198.22,235.04
DEE10030,440010,Weferlingen,Aller,Sachsen-Anhalt,52.314377,11.056336,4393035.0,3245503.0,84.32,238.0,85.37,232.98,148.41,73.5,108.17,146.62,196.38,235.04
DEE10040,441201,Hödingen,Schölecke,Sachsen-Anhalt,52.298873,11.104414,4396340.0,3243826.0,93.97,23.0,94.68,23.14,150.3,94.56,113.32,151.0,183.14,211.14
DEE10050,441303,Etingen-Zillbeck,Spetze,Sachsen-Anhalt,52.384503,11.170529,4400696.0,3253424.0,74.25,93.2,76.13,89.89,116.51,12.0,78.03,118.02,160.48,185.26
DEE10070,444210,Hoppenstedt,Ilse,Sachsen-Anhalt,51.994513,10.652965,4365849.0,3209590.0,97.76,162.0,100.9,170.28,289.51,99.24,124.48,205.47,687.57,1141.76
DEE10090,555010,Dietrichsdorf,Zahna,Sachsen-Anhalt,51.859086,12.770682,4511828.0,3197946.0,72.74,158.0,73.73,158.52,126.88,72.56,91.45,126.37,164.97,202.26
DEE10100,555100,Mühlstedt,Rossel,Sachsen-Anhalt,51.92289,12.258673,4476358.0,3203826.0,67.48,153.0,68.99,159.13,134.28,68.6,87.12,139.68,172.28,204.57
DEE10120,561150,Wolfen,Fuhne (östlich),Sachsen-Anhalt,51.671651,12.279292,4478649.0,3175928.0,71.82,58.9,76.01,54.07,84.91,73.37,77.07,85.39,90.46,104.43
DEE10160,573260,Wangen,Unstrut,Sachsen-Anhalt,51.270938,11.54556,4428853.0,3130024.0,109.54,6012.0,114.35,6016.63,289.26,108.95,137.89,262.94,522.22,986.33
DEE10170,573360,Laucha,Unstrut,Sachsen-Anhalt,51.226297,11.684518,4438662.0,3125273.0,104.5,6201.0,108.15,6224.46,286.54,102.28,136.81,260.3,518.46,986.33
DEE10190,575401,Görsbach,Helme,Sachsen-Anhalt,51.448546,10.946555,4386801.0,3149070.0,149.0,625.0,158.37,628.44,320.15,155.7,173.36,273.38,569.84,729.44
DEE10200,575410,Bennungen,Helme,Sachsen-Anhalt,51.455782,11.118879,4398767.0,3150044.0,141.23,902.0,144.59,904.59,316.31,141.69,160.06,276.02,557.45,729.44
DEE10210,575700,Stolberg,Thyra,Sachsen-Anhalt,51.565023,10.957831,4387415.0,3162038.0,275.95,31.1,281.42,30.59,472.3,277.9,362.89,479.86,556.87,609.05
DEE10230,575810,Wickerode,Nasse,Sachsen-Anhalt,51.47985,11.126188,4399233.0,3152730.0,179.58,13.3,183.39,14.09,361.62,178.4,226.29,376.16,462.63,478.39
DEE10240,575820,Wickerode(Leine),Leine,Sachsen-Anhalt,51.469712,11.12933,4399469.0,3151605.0,155.26,62.7,157.01,62.47,321.94,154.78,194.68,306.52,450.6,478.39
DEE10250,575850,Sangerhausen,Gonna,Sachsen-Anhalt,51.46936,11.271233,4409329.0,3151728.0,138.04,86.2,140.4,86.34,268.96,139.33,165.36,269.9,385.26,448.92
DEE10260,575870,Allstedt,Rohne,Sachsen-Anhalt,51.401716,11.392094,4417868.0,3144356.0,129.54,118.0,134.96,117.74,209.36,130.71,154.51,196.13,296.23,347.33
DEE10270,575970,Thalwinkel,Biberbach,Sachsen-Anhalt,51.222164,11.609626,4433441.0,3124696.0,129.24,54.0,132.64,54.39,252.25,130.86,171.34,263.29,300.87,335.14
DEE10280,576000,Mertendorf,Wethau,Sachsen-Anhalt,51.118182,11.855781,4450925.0,3113538.0,117.12,205.0,122.09,204.24,260.1,117.23,175.24,263.21,336.41,381.39
DEE10290,576100,Rippach,Rippach,Sachsen-Anhalt,51.224751,12.062247,4465043.0,3125778.0,102.91,158.0,109.22,162.04,174.58,104.16,127.08,171.01,238.9,298.62
DEE10310,576240,Schkopau,Laucha,Sachsen-Anhalt,51.38871,11.982433,4458977.0,3143859.0,83.69,99.0,89.23,98.01,134.93,85.71,99.25,132.74,177.75,224.24
DEE10340,577450,Oelsen,Schnauder,Sachsen-Anhalt,51.034865,12.245766,4478503.0,3105039.0,181.1,69.0,184.02,69.04,256.39,182.82,204.43,261.27,293.5,333.95
DEE10350,578180,Bruckdorf,Reide,Sachsen-Anhalt,51.442747,12.031206,4462203.0,3149962.0,88.16,116.0,90.22,120.39,108.74,87.19,94.55,106.69,127.39,154.14
DEE10360,578220,Sennewitz,Götsche,Sachsen-Anhalt,51.535054,11.946019,4456010.0,3160068.0,77.1,46.1,79.13,47.39,140.6,78.03,95.96,147.48,167.01,260.49
DEE10370,578310,Zappendorf,Salza,Sachsen-Anhalt,51.507082,11.808587,4446554.0,3156711.0,75.03,550.0,77.31,553.38,183.78,22.05,93.15,182.65,289.66,387.54
DEE10380,578350,Unterrißdorf,Böse Sieben,Sachsen-Anhalt,51.517237,11.595501,4431740.0,3157496.0,100.83,102.0,102.77,103.1,232.7,101.59,124.86,230.75,330.62,387.54
DEE10390,578370,Querfurt,Querne-Weida,Sachsen-Anhalt,51.378843,11.588839,4431612.0,3142092.0,999.0,50.8,174.86,51.66,248.34,170.95,189.22,251.89,297.51,318.35
DEE10400,578380,Stedten,Querne-Weida,Sachsen-Anhalt,51.441361,11.677616,4437632.0,3149184.0,104.07,174.0,107.65,175.63,210.32,106.22,157.67,203.7,286.72,318.35
DEE10410,578390,Friedeburg,Schlenze,Sachsen-Anhalt,51.614138,11.733586,4441066.0,3168493.0,70.83,108.0,72.19,108.28,173.3,71.98,103.56,177.22,226.85,341.4
DEE10420,5784003,VS Wippra Ablaufpegel,Wipper,Sachsen-Anhalt,51.564577,11.20735,4404715.0,3162245.0,273.59,72.7,281.85,73.95,413.31,274.11,351.64,415.91,461.74,514.93
DEE10430,578410,Wippra,Wipper,Sachsen-Anhalt,51.575821,11.278703,4409641.0,3163580.0,242.62,136.0,245.0,136.86,399.01,244.5,322.13,406.19,455.18,514.93
DEE10440,578420,Mansfeld-Leimbach,Wipper,Sachsen-Anhalt,51.606679,11.468009,4422693.0,3167260.0,167.25,225.0,171.79,226.4,360.86,169.49,230.12,375.16,447.4,514.93
DEE10450,578430,Großschierstedt,Wipper,Sachsen-Anhalt,51.752655,11.527866,4426498.0,3183583.0,91.29,547.0,94.49,547.7,287.17,86.89,141.41,287.22,431.33,514.93
DEE10460,578500,Stangerode,Eine,Sachsen-Anhalt,51.659408,11.357276,4414914.0,3172977.0,197.62,73.6,203.89,73.33,329.45,199.33,251.64,325.93,407.07,464.82
DEE10470,578510,Aschersleben,Eine,Sachsen-Anhalt,51.753498,11.435987,4420153.0,3183548.0,118.74,165.0,146.06,164.37,280.65,122.71,166.97,284.86,389.1,464.82
DEE10480,578600,Baalberge,Fuhne (westlich),Sachsen-Anhalt,51.764107,11.793705,4444819.0,3185275.0,59.51,658.0,63.67,680.74,93.96,44.18,72.1,88.27,138.39,260.49
DEE10520,579001,Hirtenstieg-ÜLSP,Bode,Sachsen-Anhalt,51.735988,10.807678,4376794.0,3180933.0,412.69,158.0,423.07,159.02,610.64,415.77,475.07,568.77,866.88,1140.1
DEE10530,579006,Wendefurth,Bode,Sachsen-Anhalt,51.741581,10.919393,4384502.0,3181647.0,322.0,315.0,326.8,315.0,555.81,325.09,442.51,526.29,812.44,1140.1
DEE10540,579020,Thale,Bode,Sachsen-Anhalt,51.737653,11.023816,4391721.0,3181306.0,180.7,387.0,209.02,387.41,535.86,190.74,413.47,511.3,792.58,1140.1
DEE10550,579040,Ditfurt,Bode,Sachsen-Anhalt,51.833535,11.208971,4404332.0,3192168.0,105.72,704.0,107.38,700.18,395.57,105.54,130.29,455.46,694.49,1140.1
DEE10560,579049,Wegeleben,Bode,Sachsen-Anhalt,51.887575,11.189574,4402897.0,3198158.0,93.75,1201.0,112.27,1206.89,335.75,83.5,115.93,349.88,600.62,1140.1
DEE10570,579070,Hadmersleben,Bode,Sachsen-Anhalt,52.005531,11.31924,4411585.0,3211435.0,72.87,2751.0,79.08,2735.51,235.25,-33.27,84.93,155.93,553.12,1140.1
DEE10580,579085,Staßfurt,Bode,Sachsen-Anhalt,51.854043,11.588719,4430454.0,3194952.0,61.27,3215.0,60.74,3214.27,214.82,-33.27,77.75,141.89,541.51,1140.1
DEE10590,579205,Tanne,Warme Bode,Sachsen-Anhalt,51.699661,10.728677,4371377.0,3176834.0,458.56,71.0,462.57,71.32,615.07,461.82,516.05,582.02,821.54,971.38
DEE10600,579209,Königshütte-WB,Warme Bode,Sachsen-Anhalt,51.73745,10.764735,4373825.0,3181064.0,425.75,101.0,433.86,102.7,588.64,425.69,483.3,564.71,802.06,971.38
DEE10610,579305,Elend,Kalte Bode,Sachsen-Anhalt,51.743277,10.683221,4368189.0,3181656.0,489.8,24.4,491.45,24.41,780.99,491.45,591.58,770.51,994.68,1139.46
DEE10620,579330,Königshütte-KB,Kalte Bode,Sachsen-Anhalt,51.749473,10.748528,4372692.0,3182390.0,441.45,43.4,444.06,44.03,694.68,443.84,492.04,686.94,957.49,1139.46
DEE10630,579405,Trautenstein,Rappbode,Sachsen-Anhalt,51.69289,10.790521,4375660.0,3176125.0,442.9,39.2,447.22,38.8,543.06,445.26,485.72,540.34,600.8,647.65
DEE10640,579504,Hasselfelde,Hassel,Sachsen-Anhalt,51.691893,10.859312,4380418.0,3176068.0,441.62,30.0,446.13,35.3,508.82,444.16,461.91,506.89,556.32,621.42
DEE10660,579600,Güntersberge,Selke,Sachsen-Anhalt,51.64383,10.981735,4388954.0,3170828.0,399.65,25.8,402.54,25.57,499.0,401.72,444.39,497.48,565.83,612.19
DEE10670,579605,Silberhütte,Selke,Sachsen-Anhalt,51.63155,11.097409,4396981.0,3169576.0,329.89,101.0,335.29,100.78,456.15,334.49,386.43,452.79,531.9,612.19
DEE10680,579610,Meisdorf,Selke,Sachsen-Anhalt,51.691373,11.283867,4409773.0,3176441.0,189.13,178.0,201.99,179.39,423.97,190.86,313.97,422.89,524.14,612.19
DEE10690,579620,Hausneindorf,Selke,Sachsen-Anhalt,51.83886,11.269811,4408515.0,3192832.0,104.54,447.0,109.52,453.98,268.1,83.5,109.62,199.0,496.99,612.19
DEE10700,579652,Pfeifenkrug,Goldbach,Sachsen-Anhalt,51.822348,10.934404,4385424.0,3190646.0,180.8,24.7,191.52,26.28,403.3,180.12,234.02,427.13,507.98,524.74
DEE10710,579703,Hanneckenbruch,Holtemme,Sachsen-Anhalt,51.803956,10.694575,4368909.0,3188415.0,568.45,9.32,580.19,9.22,732.93,573.14,617.14,711.5,887.62,938.92
DEE10720,579705,Steinerne Renne,Holtemme,Sachsen-Anhalt,51.817862,10.72886,4371258.0,3189985.0,298.95,15.6,312.74,15.85,652.44,306.49,410.11,653.63,873.16,938.77
DEE10730,579712,Mahndorf,Holtemme,Sachsen-Anhalt,51.884989,10.963177,4387316.0,3197641.0,132.87,160.0,137.68,160.71,338.18,133.07,159.37,255.67,677.54,938.92
DEE10740,579745,Nienhagen,Holtemme,Sachsen-Anhalt,51.941572,11.158636,4400672.0,3204132.0,89.28,264.0,90.78,269.03,263.9,88.44,111.71,193.44,616.89,938.92
DEE10760,579758,Wernigerode,Zillierbach,Sachsen-Anhalt,51.830473,10.78519,4375127.0,3191428.0,242.74,30.5,250.1,30.22,476.95,245.83,319.46,488.05,593.24,818.58
DEE10790,579785,Derenburg (Hellbach),Hellbach,Sachsen-Anhalt,51.864329,10.9072,4383490.0,3195293.0,157.71,27.4,159.27,25.37,246.21,158.29,170.45,205.46,442.5,495.94
DEE10810,579810,Oschersleben,Großer Graben,Sachsen-Anhalt,52.023582,11.224491,4405046.0,3213329.0,76.56,825.0,81.35,846.36,131.53,-33.27,81.42,120.64,223.9,327.53
DEE10830,587600,Grabow,Ihle,Sachsen-Anhalt,52.249083,11.957532,4454674.0,3239511.0,48.15,147.0,50.09,144.64,81.02,48.65,58.25,80.8,104.96,126.23
DEE10840,587610,Burg,Ihle,Sachsen-Anhalt,52.279154,11.852103,4447391.0,3242668.0,38.45,182.0,41.76,180.15,77.32,39.78,52.55,77.5,103.34,126.23
DEE10850,587620,Tucheim,Tucheim-Parchener Bach,Sachsen-Anhalt,52.269162,12.174985,4469451.0,3242166.0,43.37,133.0,49.28,128.28,92.57,41.65,58.69,94.37,126.11,155.59
DEE10880,588404,Klietz,Trübengraben,Sachsen-Anhalt,52.666168,12.061876,4460476.0,3286103.0,27.57,182.0,30.31,159.0,39.28,22.89,29.16,32.25,60.82,77.63
DEE10890,588408,Schönfeld I,Trübengraben,Sachsen-Anhalt,52.720837,12.087938,4462063.0,3292234.0,25.14,212.0,28.97,187.33,39.96,22.89,29.0,32.7,60.86,77.63
DEE10900,5898807,Waldfrieden,Neue Jäglitz,Sachsen-Anhalt,52.828078,12.223608,4470858.0,3304435.0,21.57,57.8,26.91,59.91,34.37,23.54,25.66,28.72,55.64,82.05
DEE10910,590005,Nutha,Nuthe,Sachsen-Anhalt,51.95949,12.015433,4459520.0,3207407.0,54.61,507.0,58.97,488.01,104.81,53.09,69.44,95.49,162.04,203.47
DEE10920,590026,Kuhberge,Lindauer Nuthe,Sachsen-Anhalt,52.019959,12.090919,4464513.0,3214279.0,70.67,136.0,74.93,142.98,111.91,68.74,78.88,110.77,157.55,196.55
DEE10930,590037,Strinum,Grimmer Nuthe,Sachsen-Anhalt,52.00795,12.094084,4464769.0,3212949.0,66.93,86.2,70.17,73.28,96.05,68.55,77.75,90.81,127.33,151.2
DEE10940,590045,Pulspforde,Boner Nuthe,Sachsen-Anhalt,51.974114,12.144616,4468348.0,3209287.0,69.77,135.0,72.29,127.48,130.78,69.04,81.55,134.44,172.56,201.85
DEE10950,590105,Dodendorf,Sülze,Sachsen-Anhalt,52.041419,11.615885,4431862.0,3215837.0,55.49,119.0,57.94,120.21,92.23,52.04,74.18,90.81,115.45,135.74
DEE10960,590205,Loburg,Ehle,Sachsen-Anhalt,52.115792,12.066095,4462507.0,3224890.0,70.76,72.3,72.22,71.62,103.19,71.32,79.78,99.8,131.74,153.01
DEE10970,590210,Dannigkow,Ehle,Sachsen-Anhalt,52.071306,11.870616,4449249.0,3219580.0,51.7,263.0,56.8,262.9,85.87,46.96,57.18,84.41,120.79,153.01
DEE10980,591005,Jahrstedt,Ohre,Sachsen-Anhalt,52.561927,10.982676,4387639.0,3272976.0,59.72,147.0,74.38,142.26,84.97,60.48,68.84,83.45,107.2,124.78
DEE11020,591504,Hundisburg,Beber,Sachsen-Anhalt,52.249897,11.397006,4416402.0,3238720.0,64.86,178.0,70.16,179.61,122.4,56.51,91.93,122.0,155.88,210.14
DEE11030,592002,Demker,Tanger,Sachsen-Anhalt,52.492563,11.861024,4447390.0,3266424.0,32.69,350.0,38.91,371.99,63.0,25.92,36.3,54.59,116.27,150.2
DEE11050,592085,Schönwalde,Lüderitzer Tanger,Sachsen-Anhalt,52.474923,11.789334,4442571.0,3264339.0,34.28,93.9,35.81,97.52,67.04,33.46,37.33,58.51,120.35,150.2
DEE11060,594005,Hagenau,Biese,Sachsen-Anhalt,52.75417,11.550079,4425652.0,3295034.0,23.76,669.0,26.04,705.52,55.76,20.43,28.4,49.36,101.39,165.84
DEE11070,594010,Dobbrun,Biese,Sachsen-Anhalt,52.832758,11.774994,4440619.0,3304124.0,18.08,1572.0,22.12,1597.73,46.43,9.58,25.95,39.22,91.77,165.84
DEE11090,594104,Gardelegen,Milde,Sachsen-Anhalt,52.53804,11.388934,4415236.0,3270768.0,36.78,136.0,46.81,145.4,78.4,38.19,46.86,80.93,104.87,165.84
DEE11100,594107,Karritz (Milde),Milde,Sachsen-Anhalt,52.661641,11.447729,4418949.0,3284597.0,26.84,246.0,28.27,251.33,69.76,24.1,32.25,72.84,106.89,165.84
DEE11110,594135,Zienau,Laugebach,Sachsen-Anhalt,52.526433,11.432092,4418190.0,3269533.0,45.49,55.8,47.28,61.78,81.59,45.25,53.44,83.22,100.46,124.0
DEE11120,594137,Karritz (Secantsgraben),Schaugraben/Secantsgraben,Sachsen-Anhalt,52.658888,11.456492,4419548.0,3284302.0,27.17,187.0,28.37,203.51,47.92,25.85,29.69,43.31,83.85,123.53
DEE11130,594143,Kalbe,Untermilde,Sachsen-Anhalt,52.665534,11.374424,4413982.0,3284934.0,27.67,138.0,29.25,131.21,56.35,20.43,29.15,45.58,113.98,157.95
DEE11140,594155,Deetz (Uchte),Uchte,Sachsen-Anhalt,52.583319,11.665853,4433905.0,3276199.0,40.64,44.7,50.83,38.31,69.41,41.72,45.95,60.55,107.83,123.15
DEE11150,594160,Tornau,Uchte,Sachsen-Anhalt,52.580826,11.78773,4442171.0,3276118.0,31.45,95.9,34.13,89.94,57.4,30.57,34.51,53.31,101.41,123.15
DEE11160,594171,Stendal,Uchte,Sachsen-Anhalt,52.609787,11.868472,4447559.0,3279477.0,29.04,138.0,31.33,134.69,52.2,28.38,33.19,47.91,96.56,123.15
DEE11170,594180,Goldbeck,Uchte,Sachsen-Anhalt,52.717462,11.854181,4446284.0,3291431.0,24.31,422.0,27.06,385.25,43.71,17.49,30.07,39.44,69.53,123.15
DEE11200,597005,Groß Gischau,Jeetze,Sachsen-Anhalt,52.749435,11.099572,4395248.0,3293953.0,24.86,185.0,26.49,202.53,62.09,21.06,31.07,57.91,100.74,129.22
DEE11210,597008,Sienau UP,Jeetze,Sachsen-Anhalt,52.826372,11.174592,4400174.0,3302592.0,18.39,433.0,23.03,440.21,54.22,17.86,25.36,48.25,100.27,147.05
DEE11220,597105,Hagen,Purnitz,Sachsen-Anhalt,52.754761,11.163465,4399552.0,3294612.0,23.61,116.0,29.64,130.91,55.66,23.08,28.09,48.32,111.37,147.05
DEE11230,597205,Tylsen,Salzwedeler Dumme,Sachsen-Anhalt,52.819213,11.027451,4390268.0,3301646.0,28.1,191.0,29.37,196.14,63.61,28.18,33.4,62.39,99.86,139.82
DEE11250,597305,Ritzleben,Flötgraben,Sachsen-Anhalt,52.853799,11.35672,4412391.0,3305858.0,22.5,111.0,36.41,110.88,37.71,22.92,26.5,34.11,59.73,85.29
DEF10110,114324,Ammersbek,Ammersbek,Schleswig-Holstein,53.708051,10.173985,4332490.0,3400081.0,,100.06,28.68,88.75,48.29,22.79,29.09,46.44,73.04,104.28
DEF10160,114437,ArlauSchleuseBP,Arlau,Schleswig-Holstein,54.547327,8.940065,4252391.0,3493968.0,,286.57,1.86,252.63,12.83,-8.14,0.35,11.85,29.46,57.98
DEF10190,114435,Augaard,Treene,Schleswig-Holstein,54.700929,9.460017,4286176.0,3510688.0,,135.05,29.94,136.29,42.36,23.5,30.21,40.82,60.4,91.48
DEF10220,114289,BadBramstedtOhlau,Ohlau,Schleswig-Holstein,53.901404,9.885325,4313461.0,3421590.0,,75.64,12.99,74.54,30.55,9.13,14.44,27.79,63.02,111.63
DEF10230,114117,BadBramstedtOsterau,Osterau,Schleswig-Holstein,53.917932,9.899987,4314427.0,3423428.0,,166.12,16.11,174.29,38.02,6.39,15.94,37.02,64.22,109.64
DEF10240,114116,BadBramstedtSchmalfelderAu,SchmalfelderAu,Schleswig-Holstein,53.909288,9.890013,4313770.0,3422467.0,,176.13,11.94,178.44,36.83,7.52,17.37,33.07,65.24,109.88
DEF10250,114460,BadSchwartau,Schwartau,Schleswig-Holstein,53.923469,10.698393,4366888.0,3424261.0,,207.89,1.7,219.03,40.96,0.06,17.5,40.09,69.81,117.09
DEF10280,114332,Bargfeld,Bünzau,Schleswig-Holstein,54.045865,9.8191,4309148.0,3437675.0,,199.0,8.84,210.99,30.44,4.28,13.47,26.09,65.53,108.97
DEF10380,114222,Billwatt,Oxbek,Schleswig-Holstein,54.637224,9.704095,4301887.0,3503508.0,,80.6,11.99,83.07,33.77,10.08,18.33,32.37,56.78,84.51
DEF10440,114280,BokelBokelerAu,BokelerAu,Schleswig-Holstein,54.22368,9.769238,4305945.0,3457472.0,,30.1,11.36,27.97,22.51,7.89,15.43,21.92,32.42,52.88
